H2,O2,N2,CH4,CO,CO2,C2H4
0.00424675,0,5.83396022,0,0.00374624,1065.489342,0
0.06461158,0,3.38579526,0,0.0112661,0,0
0.0664977,0,3.08211921,0,0.00032747,0,0
0.06171464,0,3.0458557,0.00564922,0.02580068,0,0
0.05688503,0,2.94958502,0,0,0,0
0.05581759,0,2.98697141,0,0.00086814,0,0
0.05432476,0,2.87015624,0.00076414,0,0,0
0.04870357,0,2.81604638,0,0,0,0
0.00616254,0,2.79594878,0,0,0,0
0.00100044,0,2.74460581,0.00209479,0.00123306,0,0
0,0,2.74304106,0,0.00133294,0,0
0,0,2.72220413,0,0.00878701,0,0
