H2,O2,N2,CH4,CO,CO2,C2H4
0.0044308,0,2.41464421,0,0.0221956,0,0
0.02692233,0,1.10308804,0.00207109,0.00493177,0,0
0.03309709,0,0.98769141,0.01266106,0.01298461,0,0
0.03367401,0,0.94680881,0,0.00029818,0,0
0.03591057,0,0.90225463,0,0.01496817,0,0
0.03390375,0,0.95614584,0.004482,0.0142945,0,0
0.03413048,0,0.89630083,0.00203957,0.00686971,0,0
0.03374278,0,0.8984309,0,0.00518578,0,0
0.00394212,0,0.86775859,0.00434562,0.00625366,0,0
0,0,0.50157767,0.00070109,0.00120953,0,0
