H2,O2,N2,CH4,CO,CO2,C2H4
0.00532974,0,0.17085852,0,0,0,0
0.11722329,0,0.17041074,0,0.02544055,0,0
0.12757083,0,0.17005405,0,0.03556002,0,0
0.12549136,0,0.17897655,0,0.02887661,0,0
0.12032827,0,0.17283553,0,0.02966312,0,0
0.11713661,0,0.17004039,0,0.03064217,0,0
0.11828208,0,0.17313891,0,0.03010487,0,0
0.11290476,0,0.16912932,0,0.02907972,0,0
0.01277866,0,0.17061937,0,0,0,0
0.00165646,0,0.17796163,0,0,0,0
0.00084507,0,0.18479232,0,0,0,0
0.00100419,0,0.44394791,0.00080706,0,0,0
